"Test","Batch","Maquina","Usuario","Total Pasos","Pasos Lentos","Tiempo Promedio Paso (min)","Estado","Error Type","Error Message","Origen Error"
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","COMEPORTKSF56","david.villabona","42","25","0,632","PASSED","","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","COMEPORTKSF56","david.villabona","42","27","0,669","PASSED","","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","COMEPORTKSF56","david.villabona","22","16","1,152","FAILED","Otros","[java.lang.RuntimeException] No se pudo seleccionar 'Formulario Creacion de Casos (ASISTENCIA)'","ClickCasoExpress.java:128"
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","COMEPORTKSF56","david.villabona","42","29","0,663","PASSED","","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEPORTKSF56","david.villabona","42","25","0,56","PASSED","","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","COMEPORTKSF56","david.villabona","42","23","0,446","PASSED","","",""
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","COMEPORTKSF56","david.villabona","42","25","0,639","PASSED","","",""
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEPORTKSF56","david.villabona","42","24","0,564","PASSED","","",""
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","COMEPORTKSF56","david.villabona","42","28","0,682","PASSED","","",""
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","COMEPORTKSF56","david.villabona","42","29","0,888","PASSED","","",""
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","COMEPORTKSF56","david.villabona","42","32","1,219","PASSED","","",""
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","COMEPORTKSF56","david.villabona","26","17","0,622","PASSED","","",""
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","COMEPORTKSF56","david.villabona","42","26","0,562","PASSED","","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","COMEPORTKSF56","david.villabona","42","26","0,61","PASSED","","",""
"Test Usuario 47 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - CONSEJERIA FAMILIAR VIRTUAL O TELEFONICO","batch47","COMEPORTKSF56","david.villabona","42","24","0,55","PASSED","","",""
"Test Usuario 13 - RISARALDA - PEREIRA - AUTOS - CONDUCTOR PROFESIONAL","batch13","COMEPORTKSF56","david.villabona","42","26","0,642","PASSED","","",""
"Test Usuario 31 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - VIDRIERO","batch31","COMEPORTKSF56","david.villabona","42","23","0,551","PASSED","","",""
"Test Usuario 33 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - DESAGUE POR INUNDACION","batch33","COMEPORTKSF56","david.villabona","42","27","0,626","PASSED","","",""
"Test Usuario 42 - ANTIOQUIA - ENVIGADO - HOGARES - SERVICIOS EXEQUIAL","batch42","COMEPORTKSF56","david.villabona","42","26","0,622","PASSED","","",""
"Test Usuario 02 - BOGOTA - BOGOTA - AUTOS - ABOGADO EN SITIO","batch2","COMEPORTKSF56","david.villabona","22","15","1,105","FAILED","Otros","[java.lang.RuntimeException] No se pudo seleccionar 'Formulario Creacion de Casos (ASISTENCIA)'","ClickCasoExpress.java:128"
"Test Usuario 39 - AMAZONAS - ARARA - HOGARES - HOSPEDAJE VIAJERO","batch39","COMEPORTKSF56","david.villabona","42","26","0,587","PASSED","","",""
"Test Usuario 21 - CASANARE - CARIBAYONA - AUTOS - DIAGNOSTICO VEHICULO","batch21","COMEPORTKSF56","david.villabona","42","23","0,607","PASSED","","",""
"Test Usuario 10 - NARIÃ‘O - PASTO - AUTOS - FACILITADOR VIRTUAL","batch10","COMEPORTKSF56","david.villabona","42","27","0,828","PASSED","","",""
"Test Usuario 43 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - GASTOS DE MUDANZA","batch43","COMEPORTKSF56","david.villabona","42","28","0,633","PASSED","","",""
"Test Usuario 27 - ANTIOQUIA - ENVIGADO - HOGARES - ABOGADO EN SITIO","batch27","COMEPORTKSF56","david.villabona","42","26","0,591","PASSED","","",""
"Test Usuario 41 - ANTIOQUIA - ENVIGADO - HOGARES - SECADO DE ALFOMBRAS","batch41","COMEPORTKSF56","david.villabona","42","23","0,468","PASSED","","",""
"Test Usuario 20 - ARAUCA - PANAMA DE ARAUCA - AUTOS - PARQUEADERO","batch20","COMEPORTKSF56","david.villabona","42","24","0,582","PASSED","","",""
"Test Usuario 11 - CAUCA - ALMAGUER - AUTOS - ABOGADO VIRTUAL","batch11","COMEPORTKSF56","david.villabona","42","30","0,712","PASSED","","",""
"Test Usuario 12 - QUINDIO - ARMENIA - AUTOS - ORIENTACION JURIDICA TELEFONICA AUTOS","batch12","COMEPORTKSF56","david.villabona","42","32","0,821","PASSED","","",""
"Test Usuario 30 - ATLANTICO - AGUADA DE PABLO - HOGARES - CERRAJERO HO","batch30","COMEPORTKSF56","david.villabona","42","23","0,578","PASSED","","",""
"Test Usuario 37 - VICHADA - PUERTO CARREÃ‘O - HOGARES - VIGILANTE","batch37","COMEPORTKSF56","david.villabona","42","21","0,555","PASSED","","",""
"Test Usuario 34 - MAGDALENA - CIÃ‰NAGA - HOGARES - ASESORIA JURIDICA PRESENCIAL","batch34","COMEPORTKSF56","david.villabona","42","26","0,593","PASSED","","",""
"Test Usuario 23 - VICHADA - PUERTO CARREÃ‘O  - AUTOS - CAMBIO DE DISPOSITIVO","batch23","COMEPORTKSF56","david.villabona","42","25","0,676","PASSED","","",""
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","batch19","COMEPORTKSF56","david.villabona","42","26","0,698","PASSED","","",""
"Test Usuario 17 - CORDOBA - ABROJAL - AUTOS - HOSPEDAJE VIAJERO","batch17","COMEPORTKSF56","david.villabona","42","26","0,67","PASSED","","",""
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","batch8","COMEPORTKSF56","david.villabona","42","30","1,176","PASSED","","",""
"Test Usuario 29 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - PLOMERO","batch29","COMEPORTKSF56","david.villabona","42","23","0,568","PASSED","","",""
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","batch15","COMEPORTKSF56","david.villabona","42","29","0,846","PASSED","","",""
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","batch22","COMEPORTKSF56","david.villabona","42","27","0,748","PASSED","","",""
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","batch40","COMEPORTKSF56","david.villabona","42","29","0,72","PASSED","","",""
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","batch48","COMEPORTKSF56","david.villabona","42","22","0,478","PASSED","","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","COMEPORTKSF56","david.villabona","42","28","1,123","PASSED","","",""
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","COMEPORTKSF56","david.villabona","22","14","1,099","FAILED","Otros","[java.lang.RuntimeException] No se pudo seleccionar 'Formulario Creacion de Casos (ASISTENCIA)'","ClickCasoExpress.java:128"
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","COMEPORTKSF56","david.villabona","42","24","0,572","PASSED","","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","COMEPORTKSF56","david.villabona","42","21","0,351","PASSED","","",""
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","COMEPORTKSF56","david.villabona","42","25","0,59","PASSED","","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","COMEPORTKSF08","melanie.agualimpia","42","19","0,296","PASSED","","",""
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","COMEPORTKSF08","melanie.agualimpia","42","19","0,306","PASSED","","",""
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","COMEPORTKSF08","melanie.agualimpia","42","19","0,299","PASSED","","",""
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","COMEPORTKSF08","melanie.agualimpia","42","16","0,27","PASSED","","",""
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","COMEPORTKSF08","melanie.agualimpia","42","17","0,273","PASSED","","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","COMEPORTKSF08","melanie.agualimpia","42","19","0,281","PASSED","","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","COMEPORTKSF08","melanie.agualimpia","42","19","0,296","PASSED","","",""
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","COMEPORTKSF08","melanie.agualimpia","42","19","0,272","PASSED","","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEPORTKSF08","melanie.agualimpia","42","19","0,274","PASSED","","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","COMEPORTKSF08","melanie.agualimpia","42","16","0,254","PASSED","","",""
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","COMEPORTKSF08","melanie.agualimpia","42","17","0,275","PASSED","","",""
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEPORTKSF08","melanie.agualimpia","42","16","0,273","PASSED","","",""
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","COMEPORTKSF08","melanie.agualimpia","42","19","0,307","PASSED","","",""
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","COMEPORTKSF08","melanie.agualimpia","42","19","0,303","PASSED","","",""
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","COMEPORTKSF08","melanie.agualimpia","42","22","0,432","PASSED","","",""
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","COMEPORTKSF08","melanie.agualimpia","42","19","0,415","PASSED","","",""
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","COMEPORTKSF08","melanie.agualimpia","42","16","0,268","PASSED","","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","COMEPORTKSF08","melanie.agualimpia","42","16","0,273","PASSED","","",""
"Test Usuario 47 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - CONSEJERIA FAMILIAR VIRTUAL O TELEFONICO","batch47","COMEPORTKSF08","melanie.agualimpia","42","17","0,269","PASSED","","",""
"Test Usuario 13 - RISARALDA - PEREIRA - AUTOS - CONDUCTOR PROFESIONAL","batch13","COMEPORTKSF08","melanie.agualimpia","42","19","0,302","PASSED","","",""
"Test Usuario 31 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - VIDRIERO","batch31","COMEPORTKSF08","melanie.agualimpia","42","19","0,273","PASSED","","",""
"Test Usuario 33 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - DESAGUE POR INUNDACION","batch33","COMEPORTKSF08","melanie.agualimpia","42","16","0,272","PASSED","","",""
"Test Usuario 42 - ANTIOQUIA - ENVIGADO - HOGARES - SERVICIOS EXEQUIAL","batch42","COMEPORTKSF08","melanie.agualimpia","42","19","0,273","PASSED","","",""
"Test Usuario 02 - BOGOTA - BOGOTA - AUTOS - ABOGADO EN SITIO","batch2","COMEPORTKSF08","melanie.agualimpia","42","21","0,44","PASSED","","",""
"Test Usuario 39 - AMAZONAS - ARARA - HOGARES - HOSPEDAJE VIAJERO","batch39","COMEPORTKSF08","melanie.agualimpia","42","19","0,275","PASSED","","",""
"Test Usuario 21 - CASANARE - CARIBAYONA - AUTOS - DIAGNOSTICO VEHICULO","batch21","COMEPORTKSF08","melanie.agualimpia","42","19","0,311","PASSED","","",""
"Test Usuario 10 - NARIÃ‘O - PASTO - AUTOS - FACILITADOR VIRTUAL","batch10","COMEPORTKSF08","melanie.agualimpia","42","20","0,294","PASSED","","",""
"Test Usuario 43 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - GASTOS DE MUDANZA","batch43","COMEPORTKSF08","melanie.agualimpia","42","19","0,274","PASSED","","",""
"Test Usuario 27 - ANTIOQUIA - ENVIGADO - HOGARES - ABOGADO EN SITIO","batch27","COMEPORTKSF08","melanie.agualimpia","42","19","0,273","PASSED","","",""
"Test Usuario 41 - ANTIOQUIA - ENVIGADO - HOGARES - SECADO DE ALFOMBRAS","batch41","COMEPORTKSF08","melanie.agualimpia","42","16","0,272","PASSED","","",""
"Test Usuario 20 - ARAUCA - PANAMA DE ARAUCA - AUTOS - PARQUEADERO","batch20","COMEPORTKSF08","melanie.agualimpia","42","16","0,3","PASSED","","",""
"Test Usuario 11 - CAUCA - ALMAGUER - AUTOS - ABOGADO VIRTUAL","batch11","COMEPORTKSF08","melanie.agualimpia","42","19","0,299","PASSED","","",""
"Test Usuario 12 - QUINDIO - ARMENIA - AUTOS - ORIENTACION JURIDICA TELEFONICA AUTOS","batch12","COMEPORTKSF08","melanie.agualimpia","42","16","0,299","PASSED","","",""
"Test Usuario 30 - ATLANTICO - AGUADA DE PABLO - HOGARES - CERRAJERO HO","batch30","COMEPORTKSF08","melanie.agualimpia","42","16","0,273","PASSED","","",""
"Test Usuario 37 - VICHADA - PUERTO CARREÃ‘O - HOGARES - VIGILANTE","batch37","COMEPORTKSF08","melanie.agualimpia","42","16","0,276","PASSED","","",""
"Test Usuario 34 - MAGDALENA - CIÃ‰NAGA - HOGARES - ASESORIA JURIDICA PRESENCIAL","batch34","COMEPORTKSF08","melanie.agualimpia","42","19","0,273","PASSED","","",""
"Test Usuario 23 - VICHADA - PUERTO CARREÃ‘O  - AUTOS - CAMBIO DE DISPOSITIVO","batch23","COMEPORTKSF08","melanie.agualimpia","42","19","0,299","PASSED","","",""
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","batch19","COMEPORTKSF08","melanie.agualimpia","42","19","0,302","PASSED","","",""
"Test Usuario 17 - CORDOBA - ABROJAL - AUTOS - HOSPEDAJE VIAJERO","batch17","COMEPORTKSF08","melanie.agualimpia","42","16","0,29","PASSED","","",""
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","batch8","COMEPORTKSF08","melanie.agualimpia","42","19","0,304","PASSED","","",""
"Test Usuario 29 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - PLOMERO","batch29","COMEPORTKSF08","melanie.agualimpia","42","19","0,274","PASSED","","",""
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","batch15","COMEPORTKSF08","melanie.agualimpia","42","19","0,302","PASSED","","",""
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","batch22","COMEPORTKSF08","melanie.agualimpia","42","19","0,291","PASSED","","",""
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","batch40","COMEPORTKSF08","melanie.agualimpia","42","16","0,274","PASSED","","",""
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","batch48","COMEPORTKSF08","melanie.agualimpia","42","16","0,271","PASSED","","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","COMEPORTKSF08","melanie.agualimpia","42","20","0,305","PASSED","","",""
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","COMEPORTKSF08","melanie.agualimpia","42","22","0,422","PASSED","","",""
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","COMEPORTKSF08","melanie.agualimpia","42","17","0,276","PASSED","","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","COMEPORTKSF08","melanie.agualimpia","42","16","0,254","PASSED","","",""
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","COMEPORTKSF08","melanie.agualimpia","42","18","0,272","PASSED","","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","COMEPORTKSF30","giraldo.cuastumal","41","14","0,201","PASSED","","",""
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","COMEPORTKSF30","giraldo.cuastumal","41","14","0,205","PASSED","","",""
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","COMEPORTKSF30","giraldo.cuastumal","41","15","0,209","PASSED","","",""
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","COMEPORTKSF30","giraldo.cuastumal","41","15","0,201","PASSED","","",""
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","COMEPORTKSF30","giraldo.cuastumal","41","14","0,215","PASSED","","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","COMEPORTKSF30","giraldo.cuastumal","41","14","0,194","PASSED","","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","COMEPORTKSF30","giraldo.cuastumal","41","14","0,201","PASSED","","",""
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","COMEPORTKSF30","giraldo.cuastumal","41","14","0,202","PASSED","","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEPORTKSF30","giraldo.cuastumal","41","14","0,198","PASSED","","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","COMEPORTKSF30","giraldo.cuastumal","29","5","0,157","FAILED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando servicio: PLAN DE ACCION; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","COMEPORTKSF30","giraldo.cuastumal","41","14","0,2","PASSED","","",""
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEPORTKSF30","giraldo.cuastumal","29","5","0,158","FAILED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando servicio: REVISION Y REDACCION DE CONTRATOS; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","COMEPORTKSF30","giraldo.cuastumal","41","14","0,2","PASSED","","",""
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","COMEPORTKSF30","giraldo.cuastumal","41","14","0,2","PASSED","","",""
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","COMEPORTKSF30","giraldo.cuastumal","41","17","0,321","PASSED","","",""
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","COMEPORTKSF30","giraldo.cuastumal","34","11","0,208","PASSED","","",""
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","COMEPORTKSF30","giraldo.cuastumal","41","14","0,194","PASSED","","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","COMEPORTKSF30","giraldo.cuastumal","33","5","0,063","FAILED","Otros","@{errorType=org.openqa.selenium.StaleElementReferenceException; message=stale element reference: stale element not found in the current frame
  (Session info: chrome=149.0.7827.103)
For documentation on this error, please visit: https://selenium.dev/exceptions/#stale_element_reference
Build info: version: '4.6.0', revision: '79f1c02ae20'
System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.19'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Command: [48582015e6e45ed859114d8abf27918b, switchToFrame {id={ELEMENT=f.D38821F7A1E6E27A69DE1E27E3C65B81.d.02343C29E38B1F24F83854B44D503D7E.e.61, element-6066-11e4-a52e-4f735466cecf=f.D38821F7A1E6E27A69DE1E27E3C65B81.d.02343C29E38B1F24F83854B44D503D7E.e.61}}]
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 149.0.7827.103, chrome: {chromedriverVersion: 149.0.7827.155 (07b52360cc1..., userDataDir: C:\Users\GIRALD~1.CUA\AppDa...}, fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:52126}, goog:processID: 2168, networkConnectionEnabled: false, pageLoadStrategy: normal, platformName: WINDOWS, proxy: Proxy(), se:cdp: ws://localhost:52126/devtoo..., se:cdpVersion: 149.0.7827.103, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 48582015e6e45ed859114d8abf27918b; stackTrace=System.Object[]}",
